,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
269,1666,Midfielder,LaLiga 2,I. Morante,Burgos Club de Fútbol,40,2055,1,14.0,2,0,54,23,24,8,4,87,1114,959,119,18,2,16,0.0,0.0,0.04,1,0.04,0.61,0.09,3.81,48.79,42.0,5.21,0.79,0.09,0.7,2.36,1.01,1.05,0.35,0.18,0.0
270,1667,Midfielder,LaLiga 2,RGR. González,Real Zaragoza,19,694,0,9.0,1,0,14,3,2,7,4,64,138,98,5,22,2,9,0.0,0.0,0.0,0,0.0,1.17,0.13,8.3,17.9,12.71,0.65,2.85,0.26,1.17,1.82,0.39,0.26,0.91,0.52,0.0
271,1668,Midfielder,LaLiga 2,A. Puigmal,Almería,44,1616,5,32.0,11,3,17,13,15,12,9,55,546,467,20,112,6,52,0.0,0.17,0.28,8,0.45,1.78,0.61,3.06,30.41,26.01,1.11,6.24,0.33,2.9,0.95,0.72,0.84,0.67,0.5,0.0
272,1669,Midfielder,LaLiga 2,P. Nolaskoain,Eibar,36,2398,0,21.0,8,2,49,85,35,123,6,221,1519,1242,130,15,2,16,0.0,0.08,0.0,2,0.08,0.79,0.3,8.29,57.01,46.61,4.88,0.56,0.08,0.6,1.84,3.19,1.31,4.62,0.23,0.0
273,1670,Midfielder,LaLiga 2,O. Sielva,Huesca,35,2862,1,31.0,9,6,38,76,36,22,8,95,1041,891,103,79,4,24,0.0,0.19,0.03,7,0.22,0.97,0.28,2.99,32.74,28.02,3.24,2.48,0.13,0.75,1.19,2.39,1.13,0.69,0.25,0.0
274,1671,Midfielder,LaLiga 2,M. Atienza,Burgos Club de Fútbol,39,3144,0,18.0,8,0,90,121,61,107,3,240,1457,1175,173,8,0,11,0.0,0.0,0.0,0,0.0,0.52,0.23,6.87,41.71,33.64,4.95,0.23,0.0,0.31,2.58,3.46,1.75,3.06,0.09,0.0
275,1672,Midfielder,LaLiga 2,J. Martínez,Eibar,17,624,0,8.0,1,0,12,10,6,12,5,37,302,257,25,20,1,11,0.0,0.0,0.0,0,0.0,1.15,0.14,5.34,43.56,37.07,3.61,2.88,0.14,1.59,1.73,1.44,0.87,1.73,0.72,0.0
276,1673,Midfielder,LaLiga 2,I. Baba,Almería,14,622,0,3.0,0,0,13,6,6,13,2,57,295,253,37,2,0,3,0.0,0.0,0.0,0,0.0,0.43,0.0,8.25,42.68,36.61,5.35,0.29,0.0,0.43,1.88,0.87,0.87,1.88,0.29,0.0
277,1674,Midfielder,LaLiga 2,H. Hassan,Real Oviedo,43,2438,3,46.0,25,4,32,8,8,2,7,137,580,469,68,126,6,44,0.0,0.15,0.11,7,0.26,1.7,0.92,5.06,21.41,17.31,2.51,4.65,0.22,1.62,1.18,0.3,0.3,0.07,0.26,0.0
278,1676,Midfielder,LaLiga 2,R. Marchán,AD Alcorcón,32,712,0,3.0,2,1,18,26,17,11,0,32,273,222,31,1,0,3,0.0,0.13,0.0,1,0.13,0.38,0.25,4.04,34.51,28.06,3.92,0.13,0.0,0.38,2.28,3.29,2.15,1.39,0.0,0.0
279,1677,Midfielder,LaLiga 2,J. Morcillo,Almería,41,2578,6,82.0,30,8,23,11,21,5,24,101,721,530,81,246,14,57,0.0,0.28,0.21,14,0.49,2.86,1.05,3.53,25.17,18.5,2.83,8.59,0.49,1.99,0.8,0.38,0.73,0.17,0.84,0.0
280,1678,Midfielder,LaLiga 2,J. Mier,Huesca,21,753,0,12.0,4,1,21,23,8,8,1,45,309,243,41,8,1,6,0.0,0.12,0.0,1,0.12,1.43,0.48,5.38,36.93,29.04,4.9,0.96,0.12,0.72,2.51,2.75,0.96,0.96,0.12,0.0
281,1679,Midfielder,LaLiga 2,Á. Cantero,Huesca,35,938,4,35.0,13,2,12,5,4,11,7,37,191,128,12,26,3,15,0.0,0.19,0.38,6,0.58,3.36,1.25,3.55,18.33,12.28,1.15,2.49,0.29,1.44,1.15,0.48,0.38,1.06,0.67,0.0
282,1680,Midfielder,LaLiga 2,D. Lopy,Almería,40,3091,3,31.0,10,1,78,68,46,51,5,192,1574,1340,185,4,3,26,0.0,0.03,0.09,4,0.12,0.9,0.29,5.59,45.83,39.02,5.39,0.12,0.09,0.76,2.27,1.98,1.34,1.48,0.15,0.0
283,1681,Midfielder,LaLiga 2,N. Melamed,Almería,41,2390,4,81.0,21,7,24,12,10,27,21,121,753,609,55,95,3,49,0.0,0.26,0.15,11,0.41,3.05,0.79,4.56,28.36,22.93,2.07,3.58,0.11,1.85,0.9,0.45,0.38,1.02,0.79,0.0
284,1683,Midfielder,LaLiga 2,S. Arribas,Almería,43,2772,3,82.0,30,9,32,10,17,22,24,142,1264,1059,63,146,9,76,0.0,0.29,0.1,12,0.39,2.66,0.97,4.61,41.04,34.38,2.05,4.74,0.29,2.47,1.04,0.32,0.55,0.71,0.78,0.0
285,1684,Midfielder,LaLiga 2,C. Dotor,Málaga,30,660,0,10.0,4,2,12,11,4,9,3,36,286,229,22,8,0,3,0.0,0.27,0.0,2,0.27,1.36,0.55,4.91,39.0,31.23,3.0,1.09,0.0,0.41,1.64,1.5,0.55,1.23,0.41,0.0
286,1685,Midfielder,LaLiga 2,F. Serrano,Real Zaragoza,38,2599,2,34.0,13,4,53,31,23,21,7,109,1133,916,116,59,2,30,0.0,0.14,0.07,6,0.21,1.18,0.45,3.77,39.23,31.72,4.02,2.04,0.07,1.04,1.84,1.07,0.8,0.73,0.24,0.0
287,1686,Midfielder,LaLiga 2,D. Larrubia,Málaga,38,2808,2,62.0,23,4,89,25,18,9,14,218,848,678,55,44,4,32,0.0,0.13,0.06,6,0.19,1.99,0.74,6.99,27.18,21.73,1.76,1.41,0.13,1.03,2.85,0.8,0.58,0.29,0.45,0.0
288,1687,Midfielder,LaLiga 2,I. Chaira,Real Oviedo,33,2432,3,75.0,24,8,54,22,10,20,22,161,701,568,35,79,6,30,0.0,0.3,0.11,11,0.41,2.78,0.89,5.96,25.94,21.02,1.3,2.92,0.22,1.11,2.0,0.81,0.37,0.74,0.81,0.0
289,1688,Midfielder,LaLiga 2,V. Meseguer,Real Valladolid,21,836,1,3.0,0,0,22,11,8,15,2,47,427,359,27,2,0,3,0.0,0.0,0.11,1,0.11,0.32,0.0,5.06,45.97,38.65,2.91,0.22,0.0,0.32,2.37,1.18,0.86,1.61,0.22,0.0
290,1689,Midfielder,LaLiga 2,J. Martín,Huesca,31,1153,0,4.0,2,2,38,22,22,16,0,90,454,363,50,21,2,7,0.0,0.16,0.0,2,0.16,0.31,0.16,7.03,35.44,28.33,3.9,1.64,0.16,0.55,2.97,1.72,1.72,1.25,0.0,0.0
291,1691,Midfielder,LaLiga 2,D. Luna,Huesca,17,962,1,17.0,5,3,12,5,9,3,5,46,239,200,10,7,1,3,0.0,0.28,0.09,4,0.37,1.59,0.47,4.3,22.36,18.71,0.94,0.65,0.09,0.28,1.12,0.47,0.84,0.28,0.47,0.0
292,1692,Midfielder,LaLiga 2,G. Campos,Sporting Gijón,27,1474,4,37.0,10,4,20,7,6,6,10,57,455,345,29,26,2,17,0.0,0.24,0.24,8,0.49,2.26,0.61,3.48,27.78,21.07,1.77,1.59,0.12,1.04,1.22,0.43,0.37,0.37,0.61,0.0
293,1693,Midfielder,LaLiga 2,Á. Cardero,Mirandés,45,591,1,9.0,3,1,10,4,6,8,4,29,281,229,21,23,0,13,0.0,0.15,0.15,2,0.3,1.37,0.46,4.42,42.79,34.87,3.2,3.5,0.0,1.98,1.52,0.61,0.91,1.22,0.61,0.0
294,1694,Midfielder,LaLiga 2,J. Guruzeta,Eibar,34,1413,3,32.0,15,3,37,20,13,37,8,111,448,336,30,37,7,24,0.0,0.19,0.19,6,0.38,2.04,0.96,7.07,28.54,21.4,1.91,2.36,0.45,1.53,2.36,1.27,0.83,2.36,0.51,0.0
295,1695,Midfielder,LaLiga 2,M. Lachuer,Real Valladolid,43,2935,2,48.0,8,2,46,34,24,26,13,156,1038,820,86,144,5,40,0.0,0.06,0.06,4,0.12,1.47,0.25,4.78,31.83,25.14,2.64,4.42,0.15,1.23,1.41,1.04,0.74,0.8,0.4,0.0
296,1696,Midfielder,LaLiga 2,D. González,Burgos Club de Fútbol,40,1078,2,19.0,9,2,18,21,8,12,2,58,325,254,24,29,2,16,0.0,0.17,0.17,4,0.33,1.59,0.75,4.84,27.13,21.21,2.0,2.42,0.17,1.34,1.5,1.75,0.67,1.0,0.17,0.0
297,1698,Midfielder,LaLiga 2,N. García,Leganés,19,714,1,16.0,0,0,12,5,3,7,10,38,175,136,20,42,0,12,0.0,0.0,0.13,1,0.13,2.02,0.0,4.79,22.06,17.14,2.52,5.29,0.0,1.51,1.51,0.63,0.38,0.88,1.26,0.0
298,1699,Midfielder,LaLiga 2,J. Magunazelaia,Eibar,20,580,0,16.0,3,0,14,2,1,10,8,35,220,177,13,4,0,7,0.0,0.0,0.0,0,0.0,2.48,0.47,5.43,34.14,27.47,2.02,0.62,0.0,1.09,2.17,0.31,0.16,1.55,1.24,0.0
299,1700,Midfielder,LaLiga 2,I. Martín,Sporting Gijón,42,1982,1,14.0,5,1,72,31,30,32,2,131,1176,973,123,14,1,23,0.0,0.05,0.05,2,0.09,0.64,0.23,5.95,53.4,44.18,5.59,0.64,0.05,1.04,3.27,1.41,1.36,1.45,0.09,0.0
300,1704,Midfielder,LaLiga 2,S. Clúa,Mirandés,18,519,0,3.0,0,0,22,9,9,18,1,46,223,192,21,1,0,0,0.0,0.0,0.0,0,0.0,0.52,0.0,7.98,38.67,33.29,3.64,0.17,0.0,0.0,3.82,1.56,1.56,3.12,0.17,0.0
301,1705,Midfielder,LaLiga 2,A. Madariaga,Eibar,29,1405,0,28.0,12,3,25,20,17,26,4,86,609,486,33,14,2,13,0.0,0.19,0.0,3,0.19,1.79,0.77,5.51,39.01,31.13,2.11,0.9,0.13,0.83,1.6,1.28,1.09,1.67,0.26,0.0
302,1707,Midfielder,LaLiga 2,A. Ochoa,Málaga,32,1024,0,12.0,5,0,18,4,3,3,3,65,401,312,48,17,2,16,0.0,0.0,0.0,0,0.0,1.05,0.44,5.71,35.24,27.42,4.22,1.49,0.18,1.41,1.58,0.35,0.26,0.26,0.26,0.0
303,1708,Midfielder,LaLiga 2,A. Martín,Mirandés,36,1642,1,23.0,6,2,30,17,15,24,4,91,575,451,68,18,2,14,0.0,0.11,0.05,3,0.16,1.26,0.33,4.99,31.52,24.72,3.73,0.99,0.11,0.77,1.64,0.93,0.82,1.32,0.22,0.0
304,1941,Defender,Liga Portugal 2,P. Mota,Leixões SC,3,216,0,2.0,1,1,2,7,2,2,0,5,68,55,8,21,0,0,0.0,0.42,0.0,1,0.42,0.83,0.42,2.08,28.33,22.92,3.33,8.75,0.0,0.0,0.83,2.92,0.83,0.83,0.0,0.0
305,1943,Defender,Liga Portugal 2,R. Alves,Chaves,5,450,0,4.0,3,2,5,33,4,18,1,24,161,127,32,2,0,1,0.0,0.4,0.0,2,0.4,0.8,0.6,4.8,32.2,25.4,6.4,0.4,0.0,0.2,1.0,6.6,0.8,3.6,0.2,0.0
306,1944,Defender,Liga Portugal 2,H. Basto,CD Trofense,3,257,0,1.0,0,0,4,18,1,5,1,9,82,63,9,0,0,0,0.0,0.0,0.0,0,0.0,0.35,0.0,3.15,28.72,22.06,3.15,0.0,0.0,0.0,1.4,6.3,0.35,1.75,0.35,0.0
307,1945,Defender,Liga Portugal 2,R. Rossi,CD Mafra,5,450,0,3.0,0,0,4,26,6,12,0,18,206,169,39,0,0,2,0.0,0.0,0.0,0,0.0,0.6,0.0,3.6,41.2,33.8,7.8,0.0,0.0,0.4,0.8,5.2,1.2,2.4,0.0,0.0
308,1946,Defender,Liga Portugal 2,Simãozinho,Leixões SC,4,360,0,3.0,2,0,6,18,8,5,0,20,145,92,17,25,0,4,0.0,0.0,0.0,0,0.0,0.75,0.5,5.0,36.25,23.0,4.25,6.25,0.0,1.0,1.5,4.5,2.0,1.25,0.0,0.0
309,1947,Defender,Liga Portugal 2,Carraça,Chaves,5,450,1,5.0,1,0,7,7,6,7,3,20,188,150,15,44,0,5,0.0,0.0,0.2,1,0.2,1.0,0.2,4.0,37.6,30.0,3.0,8.8,0.0,1.0,1.4,1.4,1.2,1.4,0.6,0.0
310,1948,Defender,Liga Portugal 2,Talocha,Varzim SC,5,442,2,8.0,0,0,6,14,8,4,4,13,123,82,26,32,3,6,0.0,0.0,0.41,2,0.41,1.63,0.0,2.65,25.05,16.7,5.29,6.52,0.61,1.22,1.22,2.85,1.63,0.81,0.81,0.0
311,1949,Defender,Liga Portugal 2,J. Miguel,Penafiel,3,270,0,2.0,0,0,6,20,3,8,1,14,87,63,20,0,0,0,0.0,0.0,0.0,0,0.0,0.67,0.0,4.67,29.0,21.0,6.67,0.0,0.0,0.0,2.0,6.67,1.0,2.67,0.33,0.0
312,1950,Defender,Liga Portugal 2,B. Silva,Feirense,5,402,0,2.0,0,0,21,9,4,9,1,40,163,133,11,21,0,6,0.0,0.0,0.0,0,0.0,0.45,0.0,8.96,36.49,29.78,2.46,4.7,0.0,1.34,4.7,2.01,0.9,2.01,0.22,0.0
313,1951,Defender,Liga Portugal 2,B. Pereira,Penafiel,3,84,0,0.0,0,0,0,3,0,2,0,5,32,22,7,4,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,5.36,34.29,23.57,7.5,4.29,0.0,1.07,0.0,3.21,0.0,2.14,0.0,0.0
314,1952,Defender,Liga Portugal 2,J. Oliveira,Feirense,4,66,0,0.0,0,0,0,0,0,0,0,4,12,10,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.45,16.36,13.64,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,1954,Defender,Liga Portugal 2,ZRZ. Ricardo,Feirense,4,121,0,1.0,1,0,6,4,3,1,0,11,18,12,7,0,0,1,0.0,0.0,0.0,0,0.0,0.74,0.74,8.18,13.39,8.93,5.21,0.0,0.0,0.74,4.46,2.98,2.23,0.74,0.0,0.0
316,1955,Defender,Liga Portugal 2,A. Correia,Académico Viseu FC,5,450,1,4.0,1,0,9,21,7,5,1,16,272,236,50,2,1,3,0.0,0.0,0.2,1,0.2,0.8,0.2,3.2,54.4,47.2,10.0,0.4,0.2,0.6,1.8,4.2,1.4,1.0,0.2,0.0
317,1956,Defender,Liga Portugal 2,Chicao,Leixões SC,4,103,0,1.0,0,0,3,3,2,4,0,10,46,31,13,0,0,0,0.0,0.0,0.0,0,0.0,0.87,0.0,8.74,40.19,27.09,11.36,0.0,0.0,0.0,2.62,2.62,1.75,3.5,0.0,0.0
318,1957,Defender,Liga Portugal 2,N. Michelis,Académico Viseu FC,4,360,0,0.0,0,0,4,24,9,8,0,14,170,134,42,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.5,42.5,33.5,10.5,0.0,0.0,0.0,1.0,6.0,2.25,2.0,0.0,0.0
319,1958,Defender,Liga Portugal 2,B. Rodrigues,Chaves,5,450,0,3.0,2,0,10,25,3,5,1,18,224,189,35,0,0,1,0.0,0.0,0.0,0,0.0,0.6,0.4,3.6,44.8,37.8,7.0,0.0,0.0,0.2,2.0,5.0,0.6,1.0,0.2,0.0
320,1960,Defender,Liga Portugal 2,T. Domingos,Académico Viseu FC,5,420,0,1.0,0,0,5,16,4,3,1,12,159,111,17,22,0,1,0.0,0.0,0.0,0,0.0,0.21,0.0,2.57,34.07,23.79,3.64,4.71,0.0,0.21,1.07,3.43,0.86,0.64,0.21,0.0
321,1961,Defender,Liga Portugal 2,P. Rosas,Casa Pia,5,379,2,4.0,0,0,9,18,5,7,2,19,104,87,14,27,3,11,0.0,0.0,0.47,2,0.47,0.95,0.0,4.51,24.7,20.66,3.32,6.41,0.71,2.61,2.14,4.27,1.19,1.66,0.47,0.0
322,1962,Defender,Liga Portugal 2,R. Pereira,Académico Viseu FC,1,90,0,0.0,0,0,1,10,0,3,0,4,26,18,8,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,26.0,18.0,8.0,0.0,0.0,0.0,1.0,10.0,0.0,3.0,0.0,0.0
323,1963,Defender,Liga Portugal 2,A. Romero,Chaves,5,449,0,2.0,0,0,11,3,5,0,1,17,198,167,19,17,0,4,0.0,0.0,0.0,0,0.0,0.4,0.0,3.41,39.69,33.47,3.81,3.41,0.0,0.8,2.2,0.6,1.0,0.0,0.2,0.0
324,1964,Defender,Liga Portugal 2,J. Wynder,Benfica B U21,4,299,0,2.0,1,0,6,11,6,11,0,20,221,196,25,0,0,2,0.0,0.0,0.0,0,0.0,0.6,0.3,6.02,66.52,59.0,7.53,0.0,0.0,0.6,1.81,3.31,1.81,3.31,0.0,0.0
325,1965,Defender,Liga Portugal 2,D. Spencer,Benfica B U21,4,165,0,1.0,0,0,2,3,0,0,0,3,60,45,8,5,0,1,0.0,0.0,0.0,0,0.0,0.55,0.0,1.64,32.73,24.55,4.36,2.73,0.0,0.55,1.09,1.64,0.0,0.0,0.0,0.0
326,1966,Defender,Liga Portugal 2,I. Milioransa,Académico Viseu FC,4,214,1,3.0,0,0,1,4,4,2,0,8,76,52,12,8,1,6,0.0,0.0,0.42,1,0.42,1.26,0.0,3.36,31.96,21.87,5.05,3.36,0.42,2.52,0.42,1.68,1.68,0.84,0.0,0.0
327,1967,Defender,Liga Portugal 2,EFE. Fernandes,Feirense,6,316,1,3.0,0,0,7,24,4,9,1,20,144,115,36,2,0,3,0.0,0.0,0.28,1,0.28,0.85,0.0,5.7,41.01,32.75,10.25,0.57,0.0,0.85,1.99,6.84,1.14,2.56,0.28,0.0
328,1970,Defender,Liga Portugal 2,A. Ribeiro,FC Porto B,4,341,0,1.0,0,0,6,14,4,5,1,12,207,179,37,2,0,0,0.0,0.0,0.0,0,0.0,0.26,0.0,3.17,54.63,47.24,9.77,0.53,0.0,0.0,1.58,3.7,1.06,1.32,0.26,0.0
329,1971,Defender,Liga Portugal 2,L. Gomes,FC Porto B,5,110,0,1.0,0,0,2,11,0,2,0,4,63,46,20,0,0,0,0.0,0.0,0.0,0,0.0,0.82,0.0,3.27,51.55,37.64,16.36,0.0,0.0,0.0,1.64,9.0,0.0,1.64,0.0,0.0
330,1973,Defender,Liga Portugal 2,D. Rodrigues,FC Porto B,4,237,0,3.0,2,0,2,2,0,1,1,6,80,50,20,23,1,5,0.0,0.0,0.0,0,0.0,1.14,0.76,2.28,30.38,18.99,7.59,8.73,0.38,1.9,0.76,0.76,0.0,0.38,0.38,0.0
331,1975,Defender,Liga Portugal 2,J. Lomboto,Rio Ave,4,283,0,0.0,0,0,4,21,5,7,0,13,103,80,14,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.13,32.76,25.44,4.45,0.0,0.0,0.0,1.27,6.68,1.59,2.23,0.0,0.0
332,1977,Defender,Liga Portugal 2,MCM. Cunha,FC Porto B,2,75,0,1.0,0,0,2,4,0,1,1,5,30,21,7,1,0,0,0.0,0.0,0.0,0,0.0,1.2,0.0,6.0,36.0,25.2,8.4,1.2,0.0,0.0,2.4,4.8,0.0,1.2,1.2,0.0
333,1978,Defender,Liga Portugal 2,B. Junior,CD Mafra,4,335,0,1.0,0,0,5,7,5,3,0,18,115,82,24,18,0,3,0.0,0.0,0.0,0,0.0,0.27,0.0,4.84,30.9,22.03,6.45,4.84,0.0,0.81,1.34,1.88,1.34,0.81,0.0,0.0
334,1979,Defender,Liga Portugal 2,K. Henrique,FC Porto B,5,286,1,0.0,0,0,2,4,2,0,0,6,102,82,16,4,0,2,0.0,0.0,0.31,1,0.31,0.0,0.0,1.89,32.1,25.8,5.03,1.26,0.0,0.63,0.63,1.26,0.63,0.0,0.0,0.0
335,1981,Defender,Liga Portugal 2,A. Silva,SC Farense,3,205,0,0.0,0,0,3,10,0,2,0,7,105,91,12,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.07,46.1,39.95,5.27,0.0,0.0,0.0,1.32,4.39,0.0,0.88,0.0,0.0
336,1982,Forward,Liga Portugal 2,F. Vaz,CD Trofense,7,59,0,0.0,0,0,2,1,1,0,0,3,34,26,3,9,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,4.58,51.86,39.66,4.58,13.73,0.0,1.53,3.05,1.53,1.53,0.0,0.0,0.0
337,1983,Forward,Liga Portugal 2,Z. Manuel,Varzim SC,4,292,0,7.0,3,0,0,3,1,1,1,7,60,37,0,2,0,4,0.0,0.0,0.0,0,0.0,2.16,0.92,2.16,18.49,11.4,0.0,0.62,0.0,1.23,0.0,0.92,0.31,0.31,0.31,0.0
338,1984,Forward,Liga Portugal 2,R. Valente,Leixões SC,4,249,0,3.0,2,0,2,3,0,4,0,10,52,37,3,0,0,0,0.0,0.0,0.0,0,0.0,1.08,0.72,3.61,18.8,13.37,1.08,0.0,0.0,0.0,0.72,1.08,0.0,1.45,0.0,0.0
339,1985,Forward,Liga Portugal 2,Xavier,Académica Coimbra,4,108,0,2.0,1,0,1,2,0,0,1,3,22,17,3,6,0,1,0.0,0.0,0.0,0,0.0,1.67,0.83,2.5,18.33,14.17,2.5,5.0,0.0,0.83,0.83,1.67,0.0,0.0,0.83,0.0
340,1987,Forward,Liga Portugal 2,R. Alves,Penafiel,5,344,0,8.0,4,2,6,1,1,0,0,19,135,106,10,15,0,5,0.0,0.52,0.0,2,0.52,2.09,1.05,4.97,35.32,27.73,2.62,3.92,0.0,1.31,1.57,0.26,0.26,0.0,0.0,0.0
341,1988,Forward,Liga Portugal 2,A. Carter,SC Farense,4,334,1,7.0,2,1,0,5,0,13,3,18,79,52,6,0,0,4,0.0,0.27,0.27,2,0.54,1.89,0.54,4.85,21.29,14.01,1.62,0.0,0.0,1.08,0.0,1.35,0.0,3.5,0.81,0.0
342,1989,Forward,Liga Portugal 2,Roberto,Chaves,5,337,0,9.0,3,0,1,4,0,9,2,15,67,39,0,0,0,4,0.0,0.0,0.0,0,0.0,2.4,0.8,4.01,17.89,10.42,0.0,0.0,0.0,1.07,0.27,1.07,0.0,2.4,0.53,0.0
343,1990,Forward,Liga Portugal 2,W. Carvalho,Chaves,4,89,0,4.0,2,0,3,1,0,3,0,14,25,19,3,1,0,2,0.0,0.0,0.0,0,0.0,4.04,2.02,14.16,25.28,19.21,3.03,1.01,0.0,2.02,3.03,1.01,0.0,3.03,0.0,0.0
344,1991,Forward,Liga Portugal 2,A. Rodrigues,Chaves,2,161,0,2.0,0,0,4,1,0,3,1,14,44,38,3,0,1,1,0.0,0.0,0.0,0,0.0,1.12,0.0,7.83,24.6,21.24,1.68,0.0,0.56,0.56,2.24,0.56,0.0,1.68,0.56,0.0
345,1992,Forward,Liga Portugal 2,A. Clóvis,Académico Viseu FC,4,197,0,7.0,2,0,0,2,0,6,5,11,40,26,1,2,0,1,0.0,0.0,0.0,0,0.0,3.2,0.91,5.03,18.27,11.88,0.46,0.91,0.0,0.46,0.0,0.91,0.0,2.74,2.28,0.0
346,1993,Forward,Liga Portugal 2,N. Mortimer,Académico Viseu FC,2,57,0,0.0,0,0,0,1,0,0,0,1,14,12,2,0,0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,1.58,22.11,18.95,3.16,0.0,0.0,3.16,0.0,1.58,0.0,0.0,0.0,0.0
347,1998,Forward,Liga Portugal 2,Paulité,Leixões SC,2,93,0,0.0,0,0,0,0,0,1,0,3,10,7,1,3,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,2.9,9.68,6.77,0.97,2.9,0.0,0.97,0.0,0.0,0.0,0.97,0.0,0.0
348,1999,Forward,Liga Portugal 2,T. Monteiro,Rio Ave,6,450,0,9.0,4,2,1,6,1,19,2,33,92,66,3,0,1,6,0.0,0.4,0.0,2,0.4,1.8,0.8,6.6,18.4,13.2,0.6,0.0,0.2,1.2,0.2,1.2,0.2,3.8,0.4,0.0
349,2000,Forward,Liga Portugal 2,LGL. Gabriel,Académico Viseu FC,3,61,0,1.0,1,0,1,1,0,0,0,7,20,16,2,12,2,2,0.0,0.0,0.0,0,0.0,1.48,1.48,10.33,29.51,23.61,2.95,17.7,2.95,2.95,1.48,1.48,0.0,0.0,0.0,0.0
350,2001,Forward,Liga Portugal 2,Werton,Leixões SC,2,135,0,3.0,2,1,0,0,1,0,0,7,34,27,3,4,1,1,0.0,0.67,0.0,1,0.67,2.0,1.33,4.67,22.67,18.0,2.0,2.67,0.67,0.67,0.0,0.0,0.67,0.0,0.0,0.0
351,2003,Forward,Liga Portugal 2,LVL. Vonić,FC Porto B,3,213,0,6.0,5,3,5,1,0,2,0,12,44,34,3,0,1,3,0.0,1.27,0.0,3,1.27,2.54,2.11,5.07,18.59,14.37,1.27,0.0,0.42,1.27,2.11,0.42,0.0,0.85,0.0,0.0
352,2005,Forward,Liga Portugal 2,T. Andrade,FC Porto B,5,193,0,2.0,2,0,1,3,1,2,0,13,70,44,12,14,0,1,0.0,0.0,0.0,0,0.0,0.93,0.93,6.06,32.64,20.52,5.6,6.53,0.0,0.47,0.47,1.4,0.47,0.93,0.0,0.0
353,2006,Forward,Liga Portugal 2,DSD. Silva,Varzim SC,5,86,0,2.0,1,0,2,0,1,1,0,9,29,20,2,6,0,3,0.0,0.0,0.0,0,0.0,2.09,1.05,9.42,30.35,20.93,2.09,6.28,0.0,3.14,2.09,0.0,1.05,1.05,0.0,0.0
354,2008,Forward,Liga Portugal 2,TMT. Melnichenko,FC Porto B,4,267,1,5.0,1,1,1,5,0,9,3,22,60,36,3,2,1,4,0.0,0.34,0.34,2,0.67,1.69,0.34,7.42,20.22,12.13,1.01,0.67,0.34,1.35,0.34,1.69,0.0,3.03,1.01,0.0
355,2011,Forward,Liga Portugal 2,A. Candé,FC Porto B,5,163,0,3.0,1,0,0,3,1,1,1,5,15,9,0,0,0,1,0.0,0.0,0.0,0,0.0,1.66,0.55,2.76,8.28,4.97,0.0,0.0,0.0,0.55,0.0,1.66,0.55,0.55,0.55,0.0
356,2012,Forward,Liga Portugal 2,CSC. Santana,CF Estrela Amadora,2,45,0,1.0,0,0,4,0,1,1,0,8,22,19,3,1,0,1,0.0,0.0,0.0,0,0.0,2.0,0.0,16.0,44.0,38.0,6.0,2.0,0.0,2.0,8.0,0.0,2.0,2.0,0.0,0.0
357,2016,Goalkeeper,Liga Portugal 2,Vozinha,Chaves,5,450,0,0.0,0,0,0,5,0,5,0,7,157,113,70,0,0,0,15.0,0.0,0.0,0,0.0,0.0,0.0,1.4,31.4,22.6,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
358,2017,Goalkeeper,Liga Portugal 2,B. Brígido,CF Estrela Amadora,1,90,0,0.0,0,0,0,0,0,0,0,0,27,21,12,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
359,2019,Goalkeeper,Liga Portugal 2,M. Fraisl,CD Mafra,5,450,0,0.0,0,0,0,6,0,2,0,3,147,97,91,0,0,0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.6,29.4,19.4,18.2,0.0,0.0,0.0,0.0,1.2,0.0,0.4,0.0,3.2
